val,id,lbl
255166003,http://purl.obolibrary.org/obo/MONDO_0000382,respiratory system benign neoplasm
91992005,http://purl.obolibrary.org/obo/MONDO_0000384,bladder benign neoplasm
44666001,http://purl.obolibrary.org/obo/MONDO_0000387,hypochromic microcytic anemia
43814000,http://purl.obolibrary.org/obo/MONDO_0000389,atelosteogenesis
90036004,http://purl.obolibrary.org/obo/MONDO_0000390,vitelliform macular dystrophy
230773005,http://purl.obolibrary.org/obo/MONDO_0000396,spastic cerebral palsy
278512001,http://purl.obolibrary.org/obo/MONDO_0000397,ataxic cerebral palsy
702318008,http://purl.obolibrary.org/obo/MONDO_0000400,mixed cerebral palsy
11010461000119101,http://purl.obolibrary.org/obo/MONDO_0000402,small cell carcinoma
363352004,http://purl.obolibrary.org/obo/MONDO_0000405,anal canal cancer
609437000,http://purl.obolibrary.org/obo/MONDO_0000408,fetal alcohol spectrum disorder
11612004,http://purl.obolibrary.org/obo/MONDO_0000409,chorioamnionitis
396343006,http://purl.obolibrary.org/obo/MONDO_0000410,funisitis
128430005,http://purl.obolibrary.org/obo/MONDO_0000425,X-linked disease
11164009,http://purl.obolibrary.org/obo/MONDO_0000426,autosomal dominant disease
1899006,http://purl.obolibrary.org/obo/MONDO_0000429,autosomal genetic disease
109977009,http://purl.obolibrary.org/obo/MONDO_0000430,mature T-cell and NK-cell non-Hodgkin lymphoma
190817009,http://purl.obolibrary.org/obo/MONDO_0000432,lymphoplasmacytic lymphoma
85102008,http://purl.obolibrary.org/obo/MONDO_0000437,cerebellar ataxia
59455009,http://purl.obolibrary.org/obo/MONDO_0000440,metabolic acidosis
72925005,http://purl.obolibrary.org/obo/MONDO_0000447,autosomal dominant polycystic liver disease
127027008,http://purl.obolibrary.org/obo/MONDO_0000448,paraganglioma
425500002,http://purl.obolibrary.org/obo/MONDO_0000450,secondary progressive multiple sclerosis
428700003,http://purl.obolibrary.org/obo/MONDO_0000451,primary progressive multiple sclerosis
230374002,http://purl.obolibrary.org/obo/MONDO_0000452,progressive relapsing multiple sclerosis
698272007,http://purl.obolibrary.org/obo/MONDO_0000453,short QT syndrome
312917007,http://purl.obolibrary.org/obo/MONDO_0000455,cone dystrophy
49607006,http://purl.obolibrary.org/obo/MONDO_0000461,nutritional biotin deficiency
118941004,http://purl.obolibrary.org/obo/MONDO_0000462,eye adnexa disorder
236533008,http://purl.obolibrary.org/obo/MONDO_0000463,Ochoa syndrome
233917008,http://purl.obolibrary.org/obo/MONDO_0000465,atrioventricular block
270492004,http://purl.obolibrary.org/obo/MONDO_0000466,first-degree atrioventricular block
195042002,http://purl.obolibrary.org/obo/MONDO_0000467,second-degree atrioventricular block
27885002,http://purl.obolibrary.org/obo/MONDO_0000468,third-degree atrioventricular block
123596001,http://purl.obolibrary.org/obo/MONDO_0000470,endocardium disorder
20721001,http://purl.obolibrary.org/obo/MONDO_0000471,tricuspid valve disorder
359557001,http://purl.obolibrary.org/obo/MONDO_0000473,arterial disorder
55855009,http://purl.obolibrary.org/obo/MONDO_0000474,pericardium disorder
425492002,http://purl.obolibrary.org/obo/MONDO_0000476,generalized dystonia
445006008,http://purl.obolibrary.org/obo/MONDO_0000477,focal dystonia
427945008,http://purl.obolibrary.org/obo/MONDO_0000479,segmental dystonia
83605009,http://purl.obolibrary.org/obo/MONDO_0000480,anismus
74333002,http://purl.obolibrary.org/obo/MONDO_0000481,cervical dystonia
52008007,http://purl.obolibrary.org/obo/MONDO_0000482,focal hand dystonia
3331000119108,http://purl.obolibrary.org/obo/MONDO_0000485,spasmodic dystonia
427232004,http://purl.obolibrary.org/obo/MONDO_0000487,hemidystonia
197661001,http://purl.obolibrary.org/obo/MONDO_0000490,glomerulosclerosis
21631000119105,http://purl.obolibrary.org/obo/MONDO_0000491,limb ischemia
197660000,http://purl.obolibrary.org/obo/MONDO_0000494,renal fibrosis
18941000,http://purl.obolibrary.org/obo/MONDO_0000495,oppositional defiant disorder
87696004,http://purl.obolibrary.org/obo/MONDO_0000496,hemorrhagic cystitis
88981003,http://purl.obolibrary.org/obo/MONDO_0000497,pyometritis
733506009,http://purl.obolibrary.org/obo/MONDO_0000498,arteritic anterior ischemic optic neuropathy
276952000,http://purl.obolibrary.org/obo/MONDO_0000500,tongue squamous cell carcinoma
703544004,http://purl.obolibrary.org/obo/MONDO_0000507,inclusion body myopathy with Paget disease of bone and frontotemporal dementia
447730004,http://purl.obolibrary.org/obo/MONDO_0000518,sacrum chordoma
399730005,http://purl.obolibrary.org/obo/MONDO_0000530,rectum adenoma
707379000,http://purl.obolibrary.org/obo/MONDO_0000534,trachea mucoepidermoid carcinoma
408649007,http://purl.obolibrary.org/obo/MONDO_0000536,pharyngeal squamous cell carcinoma
276818002,http://purl.obolibrary.org/obo/MONDO_0000540,small intestinal neuroendocrine tumor G1
278054005,http://purl.obolibrary.org/obo/MONDO_0000552,breast lobular carcinoma
123842006,http://purl.obolibrary.org/obo/MONDO_0000554,endocervical adenocarcinoma
233850007,http://purl.obolibrary.org/obo/MONDO_0000565,infective endocarditis
237822008,http://purl.obolibrary.org/obo/MONDO_0000569,autoimmune disorder of endocrine system
63565007,http://purl.obolibrary.org/obo/MONDO_0000577,congenital anemia
10720004,http://purl.obolibrary.org/obo/MONDO_0000592,specific developmental disorder
35919005,http://purl.obolibrary.org/obo/MONDO_0000594,pervasive developmental disorder
231532002,http://purl.obolibrary.org/obo/MONDO_0000595,sexual and gender identity disorders
50299009,http://purl.obolibrary.org/obo/MONDO_0000596,paraphilic disorder
95637005,http://purl.obolibrary.org/obo/MONDO_0000597,Munchausen by proxy
473010000,http://purl.obolibrary.org/obo/MONDO_0000605,hypersensitivity reaction disease
46785007,http://purl.obolibrary.org/obo/MONDO_0000608,familial juvenile hyperuricemic nephropathy
57181007,http://purl.obolibrary.org/obo/MONDO_0000610,marantic endocarditis
431396003,http://purl.obolibrary.org/obo/MONDO_0000618,Her2-receptor negative breast cancer
269485000,http://purl.obolibrary.org/obo/MONDO_0000620,breast benign neoplasm
92085000,http://purl.obolibrary.org/obo/MONDO_0000627,benign endocrine neoplasm
92027006,http://purl.obolibrary.org/obo/MONDO_0000631,bone benign neoplasm
92470003,http://purl.obolibrary.org/obo/MONDO_0000632,uterine benign neoplasm
255059002,http://purl.obolibrary.org/obo/MONDO_0000634,thoracic benign neoplasm
92486005,http://purl.obolibrary.org/obo/MONDO_0000643,vulvar benign neoplasm
92056006,http://purl.obolibrary.org/obo/MONDO_0000644,cervical benign neoplasm
92100009,http://purl.obolibrary.org/obo/MONDO_0000645,fallopian tube benign neoplasm
92260003,http://purl.obolibrary.org/obo/MONDO_0000646,ovarian benign neoplasm
92473001,http://purl.obolibrary.org/obo/MONDO_0000647,benign vaginal neoplasm
92247009,http://purl.obolibrary.org/obo/MONDO_0000648,nervous system benign neoplasm
118946009,http://purl.obolibrary.org/obo/MONDO_0000651,obsolete thoracic disorder
387837005,http://purl.obolibrary.org/obo/MONDO_0000654,benign connective and soft tissue neoplasm
20224008,http://purl.obolibrary.org/obo/MONDO_0000659,delta-heavy chain disease
83824009,http://purl.obolibrary.org/obo/MONDO_0000683,topographical agnosia
25762009,http://purl.obolibrary.org/obo/MONDO_0000685,visual agnosia
46586006,http://purl.obolibrary.org/obo/MONDO_0000687,diffuse alopecia areata
83482000,http://purl.obolibrary.org/obo/MONDO_0000690,body dysmorphic disorder
83225003,http://purl.obolibrary.org/obo/MONDO_0000693,bipolar II disorder
247803002,http://purl.obolibrary.org/obo/MONDO_0000694,seasonal affective disorder
95656000,http://purl.obolibrary.org/obo/MONDO_0000700,familial hemiplegic migraine
30588004,http://purl.obolibrary.org/obo/MONDO_0000701,ischemic colitis
235753003,http://purl.obolibrary.org/obo/MONDO_0000702,microscopic colitis
19311003,http://purl.obolibrary.org/obo/MONDO_0000703,collagenous colitis
31437008,http://purl.obolibrary.org/obo/MONDO_0000704,lymphocytic colitis
423590009,http://purl.obolibrary.org/obo/MONDO_0000705,Clostridium difficile colitis
72965009,http://purl.obolibrary.org/obo/MONDO_0000706,chemical colitis
51290000,http://purl.obolibrary.org/obo/MONDO_0000707,diversion colitis
52457000,http://purl.obolibrary.org/obo/MONDO_0000709,Crohn ileitis
190919008,http://purl.obolibrary.org/obo/MONDO_0000721,xanthinuria
203639008,http://purl.obolibrary.org/obo/MONDO_0000726,idiopathic scoliosis
11934000,http://purl.obolibrary.org/obo/MONDO_0000728,ptosis
204145006,http://purl.obolibrary.org/obo/MONDO_0000733,cornea plana
239082002,http://purl.obolibrary.org/obo/MONDO_0000736,dyschromatosis universalis hereditaria
300932000,http://purl.obolibrary.org/obo/MONDO_0000739,uvulitis
111591002,http://purl.obolibrary.org/obo/MONDO_0000740,adenoid hypertrophy
16459000,http://purl.obolibrary.org/obo/MONDO_0000741,angular cheilitis
95892003,http://purl.obolibrary.org/obo/MONDO_0000742,obsolete persistent generalized lymphadenopathy
414952002,http://purl.obolibrary.org/obo/MONDO_0000743,oral hairy leukoplakia
73452002,http://purl.obolibrary.org/obo/MONDO_0000744,lung abscess
410429000,http://purl.obolibrary.org/obo/MONDO_0000745,cardiac arrest
396232000,http://purl.obolibrary.org/obo/MONDO_0000746,obsolete inguinal hernia
18735004,http://purl.obolibrary.org/obo/MONDO_0000747,obsolete umbilical hernia
396347007,http://purl.obolibrary.org/obo/MONDO_0000747,obsolete umbilical hernia
52404001,http://purl.obolibrary.org/obo/MONDO_0000748,mastoiditis
28432003,http://purl.obolibrary.org/obo/MONDO_0000749,breast abscess
299709002,http://purl.obolibrary.org/obo/MONDO_0000750,dental abscess
65576009,http://purl.obolibrary.org/obo/MONDO_0000751,cervical polyp
72779005,http://purl.obolibrary.org/obo/MONDO_0000754,anal fistula
34801009,http://purl.obolibrary.org/obo/MONDO_0000755,ectopic pregnancy
58213005,http://purl.obolibrary.org/obo/MONDO_0000758,bacillary angiomatosis
416960004,http://purl.obolibrary.org/obo/MONDO_0000766,corneal endothelial dystrophy
300913006,http://purl.obolibrary.org/obo/MONDO_0000770,obsolete shellfish allergy
300915004,http://purl.obolibrary.org/obo/MONDO_0000776,obsolete metal allergy
91936005,http://purl.obolibrary.org/obo/MONDO_0000795,obsolete penicillin allergy
300916003,http://purl.obolibrary.org/obo/MONDO_0000807,latex allergy
13507004,http://purl.obolibrary.org/obo/MONDO_0000809,purpura fulminans
699699005,http://purl.obolibrary.org/obo/MONDO_0000812,vertebral column disorder
302231008,http://purl.obolibrary.org/obo/MONDO_0000827,salmonellosis
439127006,http://purl.obolibrary.org/obo/MONDO_0000831,thrombotic disease
276654001,http://purl.obolibrary.org/obo/MONDO_0000839,obsolete congenital abnormality
431591000124102,http://purl.obolibrary.org/obo/MONDO_0000840,dysbaric osteonecrosis
10623005,http://purl.obolibrary.org/obo/MONDO_0000845,fibrous dysplasia
254145001,http://purl.obolibrary.org/obo/MONDO_0000845,fibrous dysplasia
253783001,http://purl.obolibrary.org/obo/MONDO_0000858,neuronal intestinal dysplasia
76916001,http://purl.obolibrary.org/obo/MONDO_0000859,spina bifida occulta
724138007,http://purl.obolibrary.org/obo/MONDO_0000863,"myopathy, lactic acidosis, and sideroblastic anemia"
109965004,http://purl.obolibrary.org/obo/MONDO_0000873,lymphoblastic lymphoma
22455005,http://purl.obolibrary.org/obo/MONDO_0000878,cytomegalovirus retinitis
95518006,http://purl.obolibrary.org/obo/MONDO_0000888,gastrointestinal mucositis
192643004,http://purl.obolibrary.org/obo/MONDO_0000889,haemophilus meningitis
5900006,http://purl.obolibrary.org/obo/MONDO_0000889,haemophilus meningitis
702439002,http://purl.obolibrary.org/obo/MONDO_0000902,agenesis of the corpus callosum with peripheral neuropathy
439732004,http://purl.obolibrary.org/obo/MONDO_0000903,myoclonus-dystonia syndrome
390936003,http://purl.obolibrary.org/obo/MONDO_0000914,"cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1"
266071000,http://purl.obolibrary.org/obo/MONDO_0000916,intestinal infectious disease
78623009,http://purl.obolibrary.org/obo/MONDO_0000918,endometritis
363417006,http://purl.obolibrary.org/obo/MONDO_0000919,ampulla of vater cancer
363403002,http://purl.obolibrary.org/obo/MONDO_0000920,duodenum cancer
126858004,http://purl.obolibrary.org/obo/MONDO_0000921,ampulla of vater neoplasm
198130006,http://purl.obolibrary.org/obo/MONDO_0000922,pelvic inflammatory disease
77690003,http://purl.obolibrary.org/obo/MONDO_0000923,interstitial emphysema
33325001,http://purl.obolibrary.org/obo/MONDO_0000924,compensatory emphysema
54552008,http://purl.obolibrary.org/obo/MONDO_0000926,eye accommodation disease
37754005,http://purl.obolibrary.org/obo/MONDO_0000927,asymptomatic neurosyphilis
231834005,http://purl.obolibrary.org/obo/MONDO_0000928,eyelid melanoma
403922007,http://purl.obolibrary.org/obo/MONDO_0000929,balloon cell malignant melanoma
254731001,http://purl.obolibrary.org/obo/MONDO_0000930,nodular malignant melanoma
418632009,http://purl.obolibrary.org/obo/MONDO_0000931,endometrial disorder
126696001,http://purl.obolibrary.org/obo/MONDO_0000933,subglottis neoplasm
301086002,http://purl.obolibrary.org/obo/MONDO_0000936,syphilitic meningitis
26135000,http://purl.obolibrary.org/obo/MONDO_0000937,syphilitic encephalitis
276812001,http://purl.obolibrary.org/obo/MONDO_0000938,gastric leiomyoma
27614006,http://purl.obolibrary.org/obo/MONDO_0000939,intracranial abscess
78940002,http://purl.obolibrary.org/obo/MONDO_0000940,trypanosomiasis
1112003,http://purl.obolibrary.org/obo/MONDO_0000941,eyelid degenerative disorder
15250008,http://purl.obolibrary.org/obo/MONDO_0000942,corneal disorder
111523009,http://purl.obolibrary.org/obo/MONDO_0000943,acute hydrops keratoconus
20059004,http://purl.obolibrary.org/obo/MONDO_0000944,cerebral artery occlusion
20696009,http://purl.obolibrary.org/obo/MONDO_0000945,venous insufficiency
71787009,http://purl.obolibrary.org/obo/MONDO_0000946,psychologic vaginismus
56627002,http://purl.obolibrary.org/obo/MONDO_0000947,psychosexual disorder
363677007,http://purl.obolibrary.org/obo/MONDO_0000948,xerophthalmia
40787005,http://purl.obolibrary.org/obo/MONDO_0000949,conjunctival degeneration
449627008,http://purl.obolibrary.org/obo/MONDO_0000952,cancer of long bone of lower limb
712525007,http://purl.obolibrary.org/obo/MONDO_0000953,cancer of short bone of lower limb
187752007,http://purl.obolibrary.org/obo/MONDO_0000954,Meckel diverticulum cancer
417563003,http://purl.obolibrary.org/obo/MONDO_0000957,lacrimal passage granuloma
65443008,http://purl.obolibrary.org/obo/MONDO_0000959,malignant hypertensive renal disease
127014009,http://purl.obolibrary.org/obo/MONDO_0000960,diabetic peripheral angiopathy
404058008,http://purl.obolibrary.org/obo/MONDO_0000962,spindle cell lipoma
255187008,http://purl.obolibrary.org/obo/MONDO_0000964,skin lipoma
93159009,http://purl.obolibrary.org/obo/MONDO_0000964,skin lipoma
404059000,http://purl.obolibrary.org/obo/MONDO_0000966,pleomorphic lipoma
2460001000004103,http://purl.obolibrary.org/obo/MONDO_0000969,pleural lipoma
276891009,http://purl.obolibrary.org/obo/MONDO_0000970,breast lipoma
448270009,http://purl.obolibrary.org/obo/MONDO_0000971,chest wall lipoma
188988008,http://purl.obolibrary.org/obo/MONDO_0000973,external ear lipoma
188993006,http://purl.obolibrary.org/obo/MONDO_0000974,axillary lipoma
93162007,http://purl.obolibrary.org/obo/MONDO_0000975,lipoma of spermatic cord
404065000,http://purl.obolibrary.org/obo/MONDO_0000977,chondroid lipoma
22064009,http://purl.obolibrary.org/obo/MONDO_0000979,pinta disease
81817003,http://purl.obolibrary.org/obo/MONDO_0000980,aortic atherosclerosis
187059008,http://purl.obolibrary.org/obo/MONDO_0000981,Histoplasma pericarditis
58349009,http://purl.obolibrary.org/obo/MONDO_0000983,exhibitionism
40108008,http://purl.obolibrary.org/obo/MONDO_0000984,thalassemia
196075003,http://purl.obolibrary.org/obo/MONDO_0000986,pleurisy
61565001,http://purl.obolibrary.org/obo/MONDO_0000987,cholesterolosis of gallbladder
36989005,http://purl.obolibrary.org/obo/MONDO_0000989,mumps infectious disease
70422006,http://purl.obolibrary.org/obo/MONDO_0000990,acute subendocardial myocardial infarction
4973001,http://purl.obolibrary.org/obo/MONDO_0000991,obsolete left bundle branch block
63467002,http://purl.obolibrary.org/obo/MONDO_0000991,obsolete left bundle branch block
44808001,http://purl.obolibrary.org/obo/MONDO_0000992,heart conduction disease
399590005,http://purl.obolibrary.org/obo/MONDO_0000993,prostate squamous cell carcinoma
267607008,http://purl.obolibrary.org/obo/MONDO_0000995,familial periodic paralysis
5455000,http://purl.obolibrary.org/obo/MONDO_0000997,monocular esotropia
233759002,http://purl.obolibrary.org/obo/MONDO_0001000,mixed mineral dust pneumoconiosis
50076003,http://purl.obolibrary.org/obo/MONDO_0001001,baritosis
73144008,http://purl.obolibrary.org/obo/MONDO_0001003,pneumoconiosis due to talc
1259003,http://purl.obolibrary.org/obo/MONDO_0001004,slate pneumoconiosis
36696005,http://purl.obolibrary.org/obo/MONDO_0001005,kaolin pneumoconiosis
1207009,http://purl.obolibrary.org/obo/MONDO_0001006,glaucomatous atrophy of optic disk
21664006,http://purl.obolibrary.org/obo/MONDO_0001007,chronic meningitis
266578003,http://purl.obolibrary.org/obo/MONDO_0001009,solitary cyst of breast
399294002,http://purl.obolibrary.org/obo/MONDO_0001011,breast cyst
23260002,http://purl.obolibrary.org/obo/MONDO_0001012,obsolete breast fibroadenosis
92812005,http://purl.obolibrary.org/obo/MONDO_0001014,chronic leukemia
25671008,http://purl.obolibrary.org/obo/MONDO_0001015,eosinophilic meningitis
363452003,http://purl.obolibrary.org/obo/MONDO_0001016,epididymis cancer
35600002,http://purl.obolibrary.org/obo/MONDO_0001019,suppression amblyopia
387742006,http://purl.obolibrary.org/obo/MONDO_0001020,amblyopia
90927000,http://purl.obolibrary.org/obo/MONDO_0001021,ametropic amblyopia
193638002,http://purl.obolibrary.org/obo/MONDO_0001022,disuse amblyopia
110006004,http://purl.obolibrary.org/obo/MONDO_0001023,prolymphocytic leukemia
35339003,http://purl.obolibrary.org/obo/MONDO_0001024,pneumonic plague
23975003,http://purl.obolibrary.org/obo/MONDO_0001025,seminal vesicle chronic gonorrhea
301990003,http://purl.obolibrary.org/obo/MONDO_0001027,gonococcal seminal vesiculitis
21638000,http://purl.obolibrary.org/obo/MONDO_0001028,acute pericementitis
5601008,http://purl.obolibrary.org/obo/MONDO_0001029,Klippel-Feil syndrome
193844000,http://purl.obolibrary.org/obo/MONDO_0001030,"keratoconus, stable condition"
194281003,http://purl.obolibrary.org/obo/MONDO_0001031,purulent acute otitis media
22440001,http://purl.obolibrary.org/obo/MONDO_0001032,Mooren ulcer
397977001,http://purl.obolibrary.org/obo/MONDO_0001033,mycotic corneal ulcer
47398006,http://purl.obolibrary.org/obo/MONDO_0001034,marginal corneal ulcer
6395007,http://purl.obolibrary.org/obo/MONDO_0001035,hypopyon ulcer
87807004,http://purl.obolibrary.org/obo/MONDO_0001036,hypopyon
111520007,http://purl.obolibrary.org/obo/MONDO_0001037,ring corneal ulcer
46606001,http://purl.obolibrary.org/obo/MONDO_0001038,perforated corneal ulcer
90979004,http://purl.obolibrary.org/obo/MONDO_0001039,tonsillitis
47841006,http://purl.obolibrary.org/obo/MONDO_0001040,nasopharyngitis
442551007,http://purl.obolibrary.org/obo/MONDO_0001041,dentin caries
37785001,http://purl.obolibrary.org/obo/MONDO_0001042,patellar tendinitis
26179002,http://purl.obolibrary.org/obo/MONDO_0001044,esophageal atresia
204731006,http://purl.obolibrary.org/obo/MONDO_0001046,imperforate anus
72776003,http://purl.obolibrary.org/obo/MONDO_0001048,orbital granuloma
66189004,http://purl.obolibrary.org/obo/MONDO_0001049,Dressler syndrome
94146005,http://purl.obolibrary.org/obo/MONDO_0001050,malignant otitis externa
30250000,http://purl.obolibrary.org/obo/MONDO_0001051,acute otitis externa
111898002,http://purl.obolibrary.org/obo/MONDO_0001052,chronic fungal otitis externa
56663002,http://purl.obolibrary.org/obo/MONDO_0001053,acute infection of pinna
41564009,http://purl.obolibrary.org/obo/MONDO_0001054,double pterygium
276811008,http://purl.obolibrary.org/obo/MONDO_0001059,gastric lymphoma
276809004,http://purl.obolibrary.org/obo/MONDO_0001060,microinvasive gastric cancer
187736009,http://purl.obolibrary.org/obo/MONDO_0001061,pylorus cancer
187740000,http://purl.obolibrary.org/obo/MONDO_0001062,pyloric antrum cancer
